"eventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","eventDate","startDayOfYear","endDayOfYear","year","continent","country","countryCode","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimLocality","type","language","institutionID","institutionCode"
"BUU-2006-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",35,"nest boxes","2006-04-20/2006-05-16",110,136,2006,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2007-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",37,"nest boxes","2007-04-18/2007-05-08",108,128,2007,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2008-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",31,"nest boxes","2008-04-28/2008-05-24",119,145,2008,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2009-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",36,"nest boxes","2009-04-27/2009-05-20",117,140,2009,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2010-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",40,"nest boxes","2010-04-28/2010-05-17",118,137,2010,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2011-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",56,"nest boxes","2011-04-10/2011-05-18",100,138,2011,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2012-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",39,"nest boxes","2012-04-21/2012-05-22",112,143,2012,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2013-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",35,"nest boxes","2013-05-04/2013-06-05",124,156,2013,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2014-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",18,"nest boxes","2014-04-11/2014-05-11",101,131,2014,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2016-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",14,"nest boxes","2016-05-07/2016-05-12",128,133,2016,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2017-FICHYP","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",14,"nest boxes","2017-04-28/2017-05-17",118,137,2017,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1983-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",57,"nest boxes","1983-04-19/1983-05-16",109,136,1983,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1984-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",67,"nest boxes","1984-04-20/1984-05-18",111,139,1984,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1985-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",65,"nest boxes","1985-04-19/1985-05-13",109,133,1985,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1986-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",74,"nest boxes","1986-04-29/1986-05-26",119,146,1986,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1987-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",73,"nest boxes","1987-04-18/1987-05-13",108,133,1987,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1988-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",94,"nest boxes","1988-04-13/1988-05-15",104,136,1988,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1989-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",67,"nest boxes","1989-04-10/1989-05-11",100,131,1989,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1990-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",64,"nest boxes","1990-04-05/1990-05-07",95,127,1990,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1991-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",103,"nest boxes","1991-04-09/1991-05-09",99,129,1991,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1992-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",87,"nest boxes","1992-04-10/1992-05-07",101,128,1992,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1994-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",43,"nest boxes","1994-04-13/1994-05-10",103,130,1994,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1995-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",36,"nest boxes","1995-04-21/1995-05-15",111,135,1995,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1996-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",85,"nest boxes","1996-04-14/1996-05-17",105,138,1996,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1997-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",89,"nest boxes","1997-04-05/1997-05-08",95,128,1997,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1998-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",64,"nest boxes","1998-04-09/1998-05-10",99,130,1998,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-1999-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",43,"nest boxes","1999-04-08/1999-05-07",98,127,1999,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2000-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",62,"nest boxes","2000-04-10/2000-05-10",101,131,2000,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2001-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",55,"nest boxes","2001-04-15/2001-05-20",105,140,2001,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"BUU-2002-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",77,"nest boxes","2002-04-05/2002-05-05",95,125,2002,"Europe","Netherlands","NL",52.01907,5.75744,"EPSG:4326",838,"Buunderkamp","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
